state_sequence,timestamp_ms,recording_elapsed_ms,pitch,roll,yaw,vgx,vgy,vgz,templ,temph,tof,h,bat,baro,time,agx,agy,agz,mid,x,y,z,rc_a,rc_b,rc_c,rc_d,rc_source,rc_result,rc_timestamp_ms,rc_sequence
172,1782597790795,17304,-1,0,0,0,0,0,70,72,10,0,68,141.06,0,-17,2,-995,-1,0,0,0,,,,,,,,
173,1782597790800,17309,-1,0,0,0,0,0,70,72,10,0,68,141.24,0,-24,8,-995,-1,0,0,0,,,,,,,,
174,1782597790905,17414,-1,0,0,0,0,0,70,72,10,0,68,141.02,0,-22,-4,-1002,-1,0,0,0,,,,,,,,
175,1782597791010,17519,-1,0,0,0,0,0,70,72,10,0,68,141.04,0,-24,10,-1001,-1,0,0,0,,,,,,,,
176,1782597791088,17597,-1,0,0,0,0,0,70,72,10,0,68,140.92,0,-22,1,-998,-1,0,0,0,,,,,,,,
177,1782597791189,17698,-1,0,0,0,0,0,70,72,10,0,68,141.03,0,-17,2,-1004,-1,0,0,0,,,,,,,,
178,1782597791290,17799,-1,0,0,0,0,0,71,72,10,0,68,141.11,0,-25,6,-993,-1,0,0,0,,,,,,,,
179,1782597791419,17928,-1,0,0,0,0,0,71,72,10,0,68,140.96,0,-18,1,-1003,-1,0,0,0,,,,,,,,
180,1782597791523,18032,-1,0,0,0,0,0,71,72,10,0,68,141.29,0,-17,6,-995,-1,0,0,0,,,,,,,,
181,1782597791618,18127,-1,0,0,0,0,0,71,72,10,0,68,141.11,0,-16,5,-1001,-1,0,0,0,,,,,,,,
182,1782597791712,18221,-1,0,0,0,0,0,71,72,10,0,68,141.11,0,-16,1,-1002,-1,0,0,0,,,,,,,,
183,1782597791813,18322,-1,0,0,0,0,0,71,72,10,0,68,141.05,0,-22,6,-994,-1,0,0,0,,,,,,,,
184,1782597791910,18419,-1,0,0,0,0,0,71,72,10,0,68,141.19,0,-22,2,-999,-1,0,0,0,,,,,,,,
185,1782597792060,18569,-1,0,0,0,0,0,71,72,10,0,68,141.24,0,-19,2,-998,-1,0,0,0,,,,,,,,
186,1782597792135,18644,-1,0,0,0,0,0,71,72,10,0,68,141.14,0,-19,6,-1001,-1,0,0,0,,,,,,,,
187,1782597792190,18699,-1,0,0,0,0,0,71,72,10,0,68,141.03,0,-19,0,-998,-1,0,0,0,,,,,,,,
188,1782597792286,18795,-1,0,0,0,0,0,71,72,10,0,68,141.08,0,-16,7,-999,-1,0,0,0,,,,,,,,
189,1782597792372,18881,-1,0,0,0,0,0,71,72,10,0,68,140.6,0,-19,2,-1001,-1,0,0,0,,,,,,,,
190,1782597792473,18982,-1,0,0,0,0,0,71,72,10,0,68,141.05,0,-16,0,-1000,-1,0,0,0,,,,,,,,
191,1782597792572,19081,-1,0,0,0,0,0,71,72,10,0,68,141.27,0,-16,7,-1000,-1,0,0,0,,,,,,,,
192,1782597792674,19183,-1,0,0,0,0,0,71,72,10,0,68,140.95,0,-19,2,-999,-1,0,0,0,,,,,,,,
193,1782597792810,19319,-1,0,0,0,0,0,71,72,10,0,68,141.25,0,-15,5,-1003,-1,0,0,0,,,,,,,,
194,1782597792908,19417,-1,0,0,0,0,0,71,72,10,0,68,141.12,0,-19,6,-1001,-1,0,0,0,,,,,,,,
195,1782597793077,19586,-1,0,0,0,0,0,71,72,10,0,68,140.74,0,-18,2,-998,-1,0,0,0,,,,,,,,
196,1782597793123,19632,-1,0,0,0,0,0,71,72,10,0,68,141.13,0,-19,7,-997,-1,0,0,0,,,,,,,,
197,1782597793221,19730,-1,0,0,0,0,0,71,72,10,0,68,140.89,0,-20,4,-1004,-1,0,0,0,,,,,,,,
198,1782597793297,19806,-1,0,0,0,0,0,71,73,10,0,68,141.17,0,-17,1,-999,-1,0,0,0,,,,,,,,
199,1782597793391,19900,-1,0,0,0,0,0,71,73,10,0,68,140.93,0,-18,7,-998,-1,0,0,0,,,,,,,,
200,1782597793487,19996,-1,0,0,0,0,0,71,73,10,0,68,141.14,0,-21,0,-997,-1,0,0,0,,,,,,,,
201,1782597793591,20100,-1,0,0,0,0,0,71,73,10,0,68,141.18,0,-20,3,-991,-1,0,0,0,,,,,,,,
202,1782597793757,20266,-1,0,0,0,0,0,71,73,10,0,68,140.92,0,-14,6,-1003,-1,0,0,0,,,,,,,,
203,1782597793788,20297,-1,0,0,0,0,0,71,73,10,0,68,141.01,0,-22,-3,-994,-1,0,0,0,,,,,,,,
204,1782597793884,20393,-1,0,0,0,0,0,71,73,10,0,68,141.03,0,-17,10,-996,-1,0,0,0,,,,,,,,
205,1782597793985,20494,-1,0,0,0,0,0,71,73,10,0,68,141.14,0,-19,3,-999,-1,0,0,0,,,,,,,,
206,1782597794036,20545,-1,0,0,0,0,0,71,73,10,0,68,141.36,0,-21,0,-1001,-1,0,0,0,,,,,,,,
207,1782597794111,20620,-1,0,0,0,0,0,71,73,10,0,68,140.84,0,-18,8,-997,-1,0,0,0,,,,,,,,
208,1782597794253,20762,-1,0,0,0,0,0,71,73,10,0,68,140.94,0,-17,2,-999,-1,0,0,0,,,,,,,,
209,1782597794323,20832,-1,0,0,0,0,0,71,73,10,0,68,141.11,0,-20,0,-998,-1,0,0,0,,,,,,,,
210,1782597794400,20909,-1,0,0,0,0,0,71,73,10,0,68,140.69,0,-22,8,-997,-1,0,0,0,,,,,,,,
211,1782597794496,21005,-1,0,0,0,0,0,71,73,10,0,68,141.03,0,-14,3,-1008,-1,0,0,0,,,,,,,,
212,1782597794597,21106,-1,0,0,0,0,0,71,73,10,0,68,141.26,0,-17,1,-1000,-1,0,0,0,,,,,,,,
213,1782597794689,21198,-1,0,0,0,0,0,71,73,10,0,68,141.07,0,-18,4,-1002,-1,0,0,0,,,,,,,,
214,1782597794792,21301,-1,0,0,0,0,0,71,73,10,0,68,140.78,0,-21,5,-993,-1,0,0,0,,,,,,,,
215,1782597794918,21427,-1,0,0,0,0,0,71,73,10,0,68,141.07,0,-20,4,-994,-1,0,0,0,,,,,,,,
