state_sequence,timestamp_ms,recording_elapsed_ms,pitch,roll,yaw,vgx,vgy,vgz,templ,temph,tof,h,bat,baro,time,agx,agy,agz,mid,x,y,z,rc_a,rc_b,rc_c,rc_d,rc_source,rc_result,rc_timestamp_ms,rc_sequence
1708,1782597211421,13069,0,0,-1,0,0,0,84,87,10,0,70,140.56,0,-17,9,-1000,-1,0,0,0,,,,,,,,
1709,1782597211516,13164,0,0,-1,0,0,0,84,87,10,0,70,140.8,0,-18,4,-999,-1,0,0,0,,,,,,,,
1710,1782597211638,13286,0,0,-1,0,0,0,84,87,10,0,70,140.49,0,-17,6,-1002,-1,0,0,0,,,,,,,,
1711,1782597211669,13317,0,0,-1,0,0,0,84,87,10,0,70,140.92,0,-16,4,-997,-1,0,0,0,,,,,,,,
1712,1782597211767,13415,0,0,-1,0,0,0,84,87,10,0,70,140.72,0,-17,6,-1003,-1,0,0,0,,,,,,,,
1713,1782597211860,13508,0,0,-1,0,0,0,84,87,10,0,70,140.7,0,-17,5,-999,-1,0,0,0,,,,,,,,
1714,1782597211958,13606,0,0,-1,0,0,0,84,87,10,0,70,140.69,0,-18,2,-1001,-1,0,0,0,,,,,,,,
1715,1782597212052,13700,0,0,-1,0,0,0,84,87,10,0,70,140.75,0,-17,7,-998,-1,0,0,0,,,,,,,,
1716,1782597212151,13799,0,0,-1,0,0,0,84,87,10,0,70,140.95,0,-16,4,-1001,-1,0,0,0,,,,,,,,
1717,1782597212239,13887,0,0,-1,0,0,0,84,87,10,0,70,140.84,0,-18,4,-999,-1,0,0,0,,,,,,,,
1718,1782597212336,13984,0,0,-1,0,0,0,84,87,10,0,70,140.97,0,-17,5,-998,-1,0,0,0,,,,,,,,
1719,1782597212433,14081,0,0,-1,0,0,0,84,87,10,0,70,140.83,0,-17,4,-1001,-1,0,0,0,,,,,,,,
1720,1782597212529,14177,0,0,-1,0,0,0,84,87,10,0,70,140.61,0,-18,4,-999,-1,0,0,0,,,,,,,,
1721,1782597212626,14274,0,0,-1,0,0,0,84,87,10,0,70,140.64,0,-16,4,-1000,-1,0,0,0,,,,,,,,
1722,1782597212723,14371,0,0,-1,0,0,0,84,87,10,0,70,141,0,-18,3,-1000,-1,0,0,0,,,,,,,,
1723,1782597212846,14494,0,0,-1,0,0,0,84,87,10,0,70,140.72,0,-19,2,-1000,-1,0,0,0,,,,,,,,
1724,1782597212922,14570,0,0,-1,0,0,0,84,87,10,0,70,140.62,0,-17,9,-999,-1,0,0,0,,,,,,,,
1725,1782597213026,14674,0,0,-1,0,0,0,84,87,10,0,70,141,0,-17,6,-999,-1,0,0,0,,,,,,,,
1726,1782597213130,14778,0,0,-1,0,0,0,84,87,10,0,70,140.76,0,-16,5,-996,-1,0,0,0,,,,,,,,
